ID,Length,EffectiveLength,TPM,NumReads,Weight
"ENST00000532364","499","300.007","0.000000","0.000000","-11"
"ENST00000354895","901","701.998","42.420159","967.643177","9952"
"ENST00000394975","1012","812.991","15.681903","414.277469","9904"
"ENST00000567676","554","355.005","5.931747","68.426512","9981"
"ENST00000287507","1907","1707.991","46.322400","2570.890200","9962"
"ENST00000219797","1525","1325.991","21.342411","919.583004","-12"
"ENST00000569305","2723","2523.991","0.000000","0.000000","-3"
"ENST00000254108","2054","1854.991","203.811185","12285.044309","9993"
"ENST00000247470","990","790.998","39.974991","1027.473851","9986"
"ENST00000561508","1137","937.991","27.851129","848.883909","9986"
"ENST00000576745","1201","1001.991","0.000000","0.000000","0"
"ENST00000565142","516","317.007","5.515594","56.815620","9997"
"ENST00000287497","3595","3395.991","8.688115","958.736014","9992"
"ENST00000562522","3990","3790.991","25.514360","3143.000000","9998"
"ENST00000457010","4844","4644.991","3.162025","477.262270","9975"
"ENST00000563544","3549","3349.991","1.028343","111.940831","-27"
"ENST00000327237","2793","2593.991","23.570032","1986.714962","9970"
"ENST00000316491","2769","2569.991","9.023242","753.531018","9984"
"ENST00000534369","791","591.998","4.262715","82.000000","10000"
"ENST00000300870","3307","3107.991","4.653932","470.009624","9993"
"ENST00000303383","3461","3261.991","6.073490","643.765962","9998"
"ENST00000562549","1107","891.991","3.960188","114.784452","9990"
"ENST00000299138","6780","6580.991","26.248034","5613.000000","10000"
"ENST00000568364","888","688.998","23.806861","533.000000","9995"
"ENST00000440783","4228","4028.991","1.671239","218.797189","9995"
"ENST00000317089","3097","2897.991","31.760220","2990.800669","9998"
"ENST00000544001","1849","1649.991","9.132856","489.660526","9988"
"ENST00000566037","1032","832.991","8.804487","238.314901","9970"
"ENST00000455779","5603","5403.991","5.227412","917.927296","-57"
"ENST00000353782","4463","4263.991","0.000000","0.000000","-5"
"ENST00000565867","1969","1769.991","24.473677","1407.593277","9983"
"ENST00000394725","2147","1947.991","7.063074","447.082467","9985"
"ENST00000563745","589","390.005","3.513303","44.523801","9995"
"ENST00000262384","7106","6906.991","5.554475","1246.633799","9998"
"ENST00000565556","1707","1507.991","6.224353","305.000000","9982"
"ENST00000285767","2433","2233.991","11.089387","805.000000","9998"
"ENST00000561678","2916","2716.991","3.647210","322.000000","9995"
"ENST00000564965","578","379.005","8.207078","101.074175","9958"
"ENST00000538642","2496","2296.991","2.184536","163.051697","9964"
"ENST00000254235","6130","5930.991","0.858782","165.507397","-56"
"ENST00000569774","416","217.010","56.002319","394.904999","9997"
"ENST00000423026","2156","1956.991","6.410107","407.625171","9995"
"ENST00000300590","3304","3104.991","6.326199","638.278331","9993"
"ENST00000330943","2904","2704.991","20.650328","1815.096498","9995"
"ENST00000534057","506","307.007","12.129142","121.000000","9998"
"ENST00000564845","11504","11304.991","5.441118","1998.781509","9956"
"ENST00000262133","4906","4706.991","16.781575","2566.746934","9983"
"ENST00000564497","541","342.005","2.249574","25.000000","9998"
"ENST00000471389","11766","11566.991","21.060742","7915.913498","9971"
"ENST00000360526","2006","1806.991","0.000000","0.000000","-3"
"ENST00000492830","2249","2049.991","19.035329","1268.000000","9995"
"ENST00000565445","803","603.998","12.213859","239.715282","9995"
"ENST00000300291","4436","4236.991","44.258451","6093.414161","9995"
"ENST00000566157","4647","4447.991","3.852604","556.833367","9983"
"ENST00000245157","2963","2763.991","4.878451","438.152743","9986"
"ENST00000561491","581","382.005","28.993589","359.896568","9998"
"ENST00000245185","786","586.998","55.787887","1064.103432","9998"
"ENST00000562939","538","339.005","6.899221","76.000000","10000"
"ENST00000569842","2834","2634.991","43.063698","3687.205916","9867"
"ENST00000262502","4208","4008.991","2.737607","356.626071","-13"
"ENST00000344114","1388","1188.991","166.406083","6429.165818","9945"
"ENST00000379780","1537","1337.991","66.249288","2880.323610","9995"
"ENST00000436936","6886","6686.991","20.726814","4503.708281","9937"
"ENST00000535318","2316","2116.991","6.901325","474.742830","9970"
"ENST00000568671","608","409.003","96.466621","1282.068029","9890"
"ENST00000561641","579","380.005","18.707510","231.000000","9992"
"ENST00000563234","1416","1216.991","22.227034","878.973416","9995"
"ENST00000219235","2929","2729.991","2121.890666","188231.000000","10000"
"ENST00000006053","3321","3121.991","6.228111","631.822243","9991"
"ENST00000565912","5796","5596.991","4.286488","779.584521","9991"
"ENST00000219244","615","416.003","125.094912","1691.000000","10000"
"ENST00000567751","328","129.014","20.008547","83.880314","9993"
"ENST00000563391","713","514.000","36.522426","610.000000","9975"
"ENST00000219252","2057","1857.991","31.238572","1886.000000","10000"
"ENST00000258214","2463","2263.991","8.495685","625.000000","10000"
"ENST00000349457","3557","3357.991","13.112389","1430.764920","9998"
"ENST00000340339","3767","3567.991","16.571042","1921.235080","9998"
"ENST00000569627","622","423.003","6.063920","83.349772","9979"
"ENST00000562592","853","653.998","6.655178","141.430553","9979"
"ENST00000379661","2664","2464.991","3.535910","283.219675","9972"
"ENST00000565397","810","610.998","0.000000","0.000000","0"
"ENST00000299237","4221","4021.991","3.274883","428.000000","9998"
"ENST00000539737","1212","1012.991","40.852762","1344.726163","9969"
"ENST00000219271","4250","4050.991","5.044288","664.000000","10000"
"ENST00000262498","1350","1150.991","15.572689","582.428212","9998"
"ENST00000565880","572","373.005","15.805572","191.571788","9998"
"ENST00000563307","4978","4778.991","26.665237","4140.841521","9997"
"ENST00000567730","947","747.998","20.313858","493.741830","9992"
"ENST00000262506","1701","1501.991","3.881003","189.416649","9990"
"ENST00000443128","5110","4910.991","1.804747","288.000000","9987"
"ENST00000426538","1728","1528.991","3.124590","155.240432","9995"
"ENST00000310682","2042","1826.991","5.852150","347.423145","-11"
"ENST00000317147","8471","8271.991","8.436516","2267.671472","9929"
"ENST00000569020","535","336.006","51.912849","566.797991","9985"
"ENST00000245206","2462","2262.991","93.670619","6888.000000","9995"
"ENST00000499966","2147","1947.991","0.679320","43.000000","10000"
"ENST00000536005","1988","1788.991","0.000000","0.000000","-4"
"ENST00000527800","2687","2487.991","5.456747","441.153353","9828"
"ENST00000264001","669","470.001","32.440295","495.439100","9978"
"ENST00000532838","587","388.005","1.279944","16.137453","9996"
"ENST00000566121","572","373.005","46.912849","568.608231","9903"
"ENST00000359087","1825","1625.991","0.000000","0.000000","-73"
"ENST00000311765","4002","3802.991","3.026491","374.000000","9982"
"ENST00000420652","1476","1276.991","3.398008","141.000000","9988"
"ENST00000422424","675","476.001","31.106040","481.126529","9993"
"ENST00000568572","446","247.009","45.356694","364.049898","9995"
"ENST00000567511","696","497.001","55.346221","893.823572","9995"
"ENST00000417689","3868","3668.991","10.813806","1289.235180","9981"
"ENST00000543856","3178","2978.991","1.208676","117.000000","9995"
"ENST00000540947","2284","2084.991","0.595874","40.370657","9956"
"ENST00000563939","545","346.005","27.483294","309.000000","9996"
"ENST00000449549","2917","2717.991","1.381354","122.000000","9998"
"ENST00000486556","1833","1633.991","8.229973","436.973375","9998"
"ENST00000345057","1877","1677.991","12.453467","679.026625","9998"
"ENST00000521920","574","375.005","5.215947","63.558984","9983"
"ENST00000258200","1658","1458.991","0.089514","4.243740","9971"
"ENST00000523893","559","360.005","3.903097","45.658870","9984"
"ENST00000521916","404","205.011","5.687651","37.889292","9979"
"ENST00000432069","1885","1685.991","1.253816","68.690386","9900"
"ENST00000268605","1382","1182.991","5.578771","214.450370","-96"
"ENST00000568563","1977","1777.991","4.514157","260.803318","9990"
"ENST00000561621","3500","3300.991","0.269961","28.956949","9988"
"ENST00000545725","2247","2047.991","0.000000","0.000023","-9"
"ENST00000379378","2096","1896.991","20.021324","1234.141551","9998"
"ENST00000565226","446","247.009","9.824913","78.858449","9998"
"ENST00000565201","832","632.998","18.637352","383.348409","9995"
"ENST00000304800","793","593.998","20.948267","404.334129","9993"
"ENST00000258201","3990","3790.991","10.106706","1245.000000","10000"
"ENST00000566345","920","720.998","0.000000","0.000000","-2"
"ENST00000299798","3736","3536.991","0.307440","35.334634","9994"
"ENST00000565773","542","343.005","0.000000","0.000000","-8"
"ENST00000602876","1254","1054.991","69.473450","2381.630973","9976"
"ENST00000566907","634","435.002","3.931161","55.567302","9995"
"ENST00000422602","3990","3790.991","2.822310","347.667794","-97"
"ENST00000605277","798","598.998","0.719276","14.000000","10000"
"ENST00000264010","3939","3739.991","4.558632","554.002916","9998"
"ENST00000401394","2978","2778.991","15.237841","1375.997084","9998"
"ENST00000334583","4687","4487.991","4.400893","641.800024","9998"
"ENST00000545661","4119","3919.991","11.966026","1524.199976","9998"
"ENST00000602850","883","683.998","20.201536","449.000000","9991"
"ENST00000219255","1248","1048.991","1.388618","47.332699","9993"
"ENST00000243878","1579","1379.991","4.527025","203.000000","9998"
"ENST00000602644","1353","1153.991","0.000000","0.000000","-2"
"ENST00000602365","677","478.001","2.704044","42.000000","9998"
"ENST00000268797","2126","1926.991","3.705112","232.000000","10000"
"ENST00000317506","5305","5105.991","0.872175","144.707323","9958"
"ENST00000425512","1248","1048.991","3.111571","106.061635","9980"
"ENST00000303596","1885","1685.991","21.739812","1191.016910","9998"
"ENST00000567985","575","376.005","17.259424","210.875727","9989"
"ENST00000219169","2321","2121.991","33.628589","2318.777602","9988"
"ENST00000567105","582","383.005","30.670820","381.712617","9986"
"ENST00000569436","1119","919.991","27.814865","831.509781","9983"
"ENST00000572067","3907","3707.991","0.416657","50.202409","9985"
"ENST00000573985","482","283.007","32.709196","300.797591","9986"
"ENST00000291041","3481","3281.991","6.179326","659.000000","10000"
"ENST00000574576","539","340.005","78.699697","869.492414","9998"
"ENST00000358514","1218","1018.991","112.061423","3710.507586","9998"
"ENST00000264005","1507","1307.991","1.952839","83.000000","9993"
"ENST00000541864","3627","3427.991","6.275243","699.000000","9956"
"ENST00000412757","2236","2036.991","0.302158","20.000000","9986"
"ENST00000332395","2592","2392.991","10.378284","807.000000","9996"
"ENST00000329524","6144","5944.991","16.260581","3141.190025","-28"
"ENST00000473183","3793","3593.991","0.000000","0.000000","0"
"ENST00000565744","577","378.005","4.721976","58.000000","9982"
"ENST00000568024","581","382.005","7.956390","98.762435","9966"
"ENST00000263997","4189","3989.991","12.374236","1604.343155","9995"
"ENST00000565745","440","241.009","30.054961","235.373260","9986"
"ENST00000568373","2073","1873.991","1.541665","93.878100","9986"
"ENST00000261769","4889","4689.991","14.225918","2168.000000","9998"
"ENST00000261778","4816","4616.991","6.685516","1003.000000","9998"
"ENST00000519520","856","656.998","80.613859","1721.000000","9948"
"ENST00000563299","581","382.005","18.276633","226.867310","9961"
"ENST00000567500","737","537.999","17.618216","308.000000","9987"
"ENST00000525632","536","337.005","0.000000","0.000000","-2"
"ENST00000336278","9789","9589.991","0.632180","197.000000","9998"
"ENST00000570054","865","665.998","0.000000","0.000000","-2"
"ENST00000254950","2203","2003.991","44.964358","2928.000000","9998"
"ENST00000288022","1158","958.991","8.312064","259.018173","9995"
"ENST00000562949","887","687.998","12.560177","280.795424","9992"
"ENST00000562595","727","527.999","12.513654","214.696306","9992"
"ENST00000569637","1099","899.991","9.711210","284.000000","9993"
"ENST00000307892","4286","4086.991","110.951306","14734.759447","-24"
"ENST00000561792","823","623.998","24.292674","492.567381","9988"
"ENST00000379046","1105","905.991","28.261331","832.000000","-39"
"ENST00000268802","1734","1534.991","90.520101","4515.000000","10000"
"ENST00000561780","574","375.005","11.653184","142.000000","9983"
"ENST00000288040","2155","1955.991","0.000000","0.000000","-17"
"ENST00000542659","2381","2181.991","5.162038","366.000000","9967"
"ENST00000601706","381","182.011","32.664020","193.185884","9982"
"ENST00000435634","1700","1500.991","11.666143","569.000000","10000"
"ENST00000565361","839","639.998","59.289439","1233.000000","9998"
"ENST00000451014","1608","1408.991","36.430621","1667.944811","-65"
"ENST00000302243","2997","2797.991","12.053699","1095.906757","9979"
"ENST00000342907","4450","4250.991","30.724034","4244.000000","9998"
"ENST00000574784","590","391.005","7.348719","93.368500","9961"
"ENST00000565715","575","376.005","10.635850","129.948874","9998"
"ENST00000323786","2833","2633.991","7.225834","618.456577","9984"
"ENST00000393612","1017","817.991","13.829731","367.594549","9988"
"ENST00000566095","453","254.008","7.881329","65.051087","9993"
"ENST00000577085","529","330.007","10.149441","108.835772","9991"
"ENST00000302516","6969","6769.991","31.138859","6850.113141","9984"
"ENST00000597002","4170","3970.991","0.000000","0.000000","0"
"ENST00000566416","780","580.998","20.869607","394.000000","9995"
"ENST00000302628","1466","1266.991","0.000000","0.000000","-2"
"ENST00000417828","3234","3034.991","2.521310","248.651191","9969"
"ENST00000539698","2183","1983.991","0.000000","0.000000","-3"
"ENST00000393512","3593","3393.991","19.485825","2149.000000","9901"
"ENST00000427980","7881","7681.991","2.874958","717.649407","9998"
"ENST00000313565","1825","1625.991","5.905131","311.999990","-74"
"ENST00000541571","1962","1762.991","43.695024","2503.162124","9753"
"ENST00000329908","2356","2156.991","26.836588","1880.972930","9762"
"ENST00000219240","2065","1865.991","9.235737","560.000000","9991"
"ENST00000423037","2490","2290.991","10.161651","756.475026","-16"
"ENST00000563819","706","507.000","22.566918","371.781100","9989"
"ENST00000563823","563","364.005","0.000000","0.000000","0"
"ENST00000540379","1395","1195.991","70.367195","2734.670559","9994"
"ENST00000566788","2466","2266.991","6.271700","462.000000","10000"
"ENST00000422840","4748","4548.991","6.794069","1004.273402","9981"
"ENST00000361070","4957","4757.991","1.575837","243.636209","9980"
"ENST00000572337","586","387.005","11.065631","139.155205","9995"
"ENST00000576652","528","329.007","10.963466","117.208585","9989"
"ENST00000262144","3695","3495.991","7.144194","811.578411","9991"
"ENST00000162330","3221","3021.991","15.850524","1556.480663","9827"
"ENST00000567194","530","331.007","0.000000","0.000000","-12"
"ENST00000357613","4959","4759.991","8.094523","1252.000000","9975"
"ENST00000390664","2093","1893.991","0.119890","7.378507","9998"
"ENST00000568377","2920","2720.991","2.476909","219.000000","9995"
"ENST00000568455","646","447.002","159.517867","2317.000000","9992"
"ENST00000566450","501","302.007","13.247046","130.000000","9998"
"ENST00000570215","994","794.998","53.583778","1384.224028","9983"
"ENST00000319410","2171","1971.991","94.886464","6080.175348","9966"
"ENST00000300086","2118","1918.991","48.110180","2999.969416","9998"
"ENST00000564671","1266","1066.991","21.344307","740.030584","9998"
"ENST00000478060","3708","3508.991","0.041958","4.784174","-4"
"ENST00000569610","611","412.003","4.878678","65.314571","9979"
"ENST00000567291","1110","910.991","6.886109","203.842546","9959"
"ENST00000566780","2482","2282.991","2.997772","222.387187","9972"
"ENST00000219400","947","747.998","95.407050","2318.931806","9858"
"ENST00000439957","1699","1499.991","27.697351","1350.000000","9959"
"ENST00000564241","4803","4603.991","9.458342","1415.000000","9991"
"ENST00000569885","645","446.002","5.765832","83.561462","9995"
"ENST00000566566","592","393.004","28.476607","363.657650","9995"
"ENST00000568107","15244","15044.991","1.095908","535.763535","9998"
"ENST00000537098","4357","4157.991","6.828997","922.672155","9995"
"ENST00000398040","2825","2625.991","5.537917","472.548725","9997"
"ENST00000565054","912","712.998","16.483520","381.896216","9988"
"ENST00000563193","1282","1082.991","17.984162","632.880768","9998"
"ENST00000359376","4308","4108.991","76.433007","10205.236733","9996"
"ENST00000564138","2775","2575.991","5.985307","501.000000","10000"
"ENST00000570259","1020","820.991","22.790737","608.000000","9998"
"ENST00000262430","2194","1994.991","7.959794","516.000000","10000"
"ENST00000361711","2230","2030.991","0.196983","13.000000","-9"
"ENST00000343411","4338","4138.991","3.007585","404.500827","9996"
"ENST00000564345","602","403.004","4.963603","65.000000","9976"
"ENST00000268624","2283","2083.991","0.000000","0.000000","-2"
"ENST00000416219","3472","3272.991","0.000000","0.000000","-2"
"ENST00000565079","557","358.005","2.578843","30.000000","9992"
"ENST00000262428","1843","1643.991","486.126050","25969.000000","9998"
"ENST00000569472","508","309.007","9.361656","94.000000","9986"
"ENST00000564466","1488","1288.991","10.510451","440.228449","9992"
"ENST00000574293","777","577.998","1.810278","34.000000","10000"
"ENST00000411612","872","672.998","10.774408","235.621166","9991"
"ENST00000253458","7495","7295.991","0.022351","5.298962","9979"
"ENST00000438180","1741","1541.991","1.678044","84.079873","9991"
"ENST00000595355","625","426.003","15.123718","209.352473","9995"
"ENST00000253462","2673","2473.991","6.063040","487.411148","9995"
"ENST00000602583","1237","1037.991","4.179729","140.977111","9979"
"ENST00000602914","761","561.999","6.042476","110.346246","9984"
"ENST00000253457","1962","1762.991","15.029556","861.000000","9998"
"ENST00000253452","708","509.000","1155.612246","19113.358762","-45"
"ENST00000564617","531","332.007","94.454042","1019.000000","9977"
"ENST00000562940","1142","942.991","7.571355","232.000000","9914"
"ENST00000253461","953","753.998","3.128035","76.638839","9993"
"ENST00000563113","726","526.999","6.715537","115.000000","9998"
"ENST00000565788","625","426.003","5.076319","70.269754","9994"
"ENST00000268607","2688","2488.991","1.180498","95.476252","9985"
"ENST00000534986","2618","2418.991","22.858671","1796.768583","9994"
"ENST00000446344","6938","6738.991","1.283230","281.000000","10000"
"ENST00000562261","1065","865.991","20.504804","577.000000","9990"
"ENST00000261622","4537","4337.991","27.263153","3843.011459","9998"
"ENST00000423252","644","445.002","4.979243","72.000000","10000"
"ENST00000378417","3468","3268.991","0.000000","0.000000","0"
"ENST00000565624","13279","13079.991","0.000001","0.000309","-2"
"ENST00000319555","5380","5180.991","0.825648","139.000000","10000"
"ENST00000301011","3729","3529.991","17.479694","2005.000000","9972"
"ENST00000566229","405","206.011","21.259258","142.313016","9981"
"ENST00000567174","1085","885.991","160.812212","4629.724593","9975"
"ENST00000569359","1415","1215.991","85.727149","3387.315161","9974"
"ENST00000301012","1823","1623.991","22.453860","1184.899534","9998"
"ENST00000569177","870","670.998","78.615456","1714.100466","9998"
"ENST00000332281","1732","1532.991","3.954756","197.000000","10000"
"ENST00000562544","502","303.007","12.277131","120.880662","9983"
"ENST00000378384","1586","1386.991","2.194713","98.914106","9972"
"ENST00000567949","1905","1695.991","7.841013","432.118241","9963"
"ENST00000474606","544","345.005","33.806990","379.000000","9998"
"ENST00000301019","3240","3040.991","18.559970","1834.000000","9998"
"ENST00000378364","947","747.998","161.527038","3926.022086","9963"
"ENST00000268695","2363","2163.991","3.413099","240.000000","9993"
"ENST00000564365","1060","860.991","1.758981","49.211495","9956"
"ENST00000301021","2215","2015.991","38.254495","2505.982181","9931"
"ENST00000567312","499","300.007","25.971343","253.182151","9966"
"ENST00000564416","399","200.011","1.384782","9.000000","9994"
"ENST00000378347","1812","1612.991","0.877645","46.000000","10000"
"ENST00000436887","4151","3951.991","13.105338","1682.949637","9938"
"ENST00000563640","664","465.001","4.694148","70.927938","-27"
"ENST00000540697","829","629.998","12.830990","262.667563","9950"
"ENST00000289746","2847","2647.991","0.000000","0.000000","0"
"ENST00000433976","2915","2715.991","0.000000","0.000000","-4"
"ENST00000563291","593","394.004","3.144878","40.263540","9997"
"ENST00000378330","9129","8929.991","8.276764","2401.698945","9989"
"ENST00000301030","9301","9101.991","0.121256","35.862930","9989"
"ENST00000566371","581","382.005","22.073684","274.000000","9993"
"ENST00000467736","528","329.007","829.296506","8865.870216","9974"
"ENST00000311528","2211","2011.991","2959.478291","193485.357812","9938"
"ENST00000452368","1455","1255.991","861.256259","35150.037091","9956"
"ENST00000526232","488","289.007","9.477075","89.000000","9997"
"ENST00000397901","2483","2283.991","8.665292","643.108916","9989"
"ENST00000253475","2332","2132.991","28.435059","1970.834109","9989"
"ENST00000568929","1264","1064.991","5.172497","179.000000","9998"
"ENST00000564192","897","697.998","17.680035","401.000000","9991"
"ENST00000289805","2335","2135.991","0.470595","32.662789","9993"
"ENST00000561976","2791","2591.991","2.457706","207.000000","9995"
"ENST00000568064","2203","2003.991","1.877403","122.253215","9981"
"ENST00000289816","4589","4389.991","1.577395","225.014733","9934"
"ENST00000443381","2267","2067.991","0.492759","33.112330","9975"
"ENST00000389301","5451","5251.991","2.817792","480.883564","9899"
"ENST00000563673","1694","1494.991","14.341417","696.686733","9979"
"ENST00000565404","477","278.007","46.160766","417.000000","9993"
"ENST00000568409","857","657.998","10.860269","232.205382","9984"
"ENST00000263347","1869","1669.991","8.785858","476.765948","9961"
"ENST00000555427","3637","3437.991","0.823524","92.000000","9993"
"ENST00000304984","3715","3515.991","1.299076","148.418965","9959"
"ENST00000566079","516","317.007","16.891718","174.000000","9848"
"ENST00000314994","2737","2537.991","5.832410","481.000000","10000"
"ENST00000392973","2689","2489.991","15.893262","1285.931204","9993"
"ENST00000304733","2081","1881.991","2.321371","141.960994","9991"
"ENST00000568838","993","793.998","14.500078","374.107802","9996"
"ENST00000536122","1669","1469.991","7.179510","342.938576","-20"
"ENST00000264819","2764","2564.991","8.266591","689.000000","10000"
"ENST00000587541","1723","1523.991","0.034182","1.692735","9995"
"ENST00000359315","1312","1112.991","5.502431","199.000000","10000"
"ENST00000215574","1469","1269.991","20.945010","864.346903","9960"
"ENST00000586283","945","745.998","14.388742","348.792828","9971"
"ENST00000264553","940","740.998","0.000000","0.000000","-2"
"ENST00000576984","536","337.005","114.615340","1255.123829","9978"
"ENST00000573216","545","346.005","94.459591","1062.027478","9971"
"ENST00000333511","1974","1774.991","18.498621","1066.945951","9955"
"ENST00000251287","3408","3208.991","0.086311","9.000000","10000"
"ENST00000588649","3829","3629.991","21.466004","2532.000000","9996"
"ENST00000292363","1694","1494.991","33.615589","1633.000000","9977"
"ENST00000166139","2501","2301.991","19.923994","1490.345446","9998"
"ENST00000338448","2725","2525.991","1.376779","113.006350","9998"
"ENST00000215582","2872","2672.991","0.000000","0.000000","0"
"ENST00000589575","744","544.999","48.645743","861.485287","9970"
"ENST00000349038","3163","2963.991","31.085169","2993.898353","9938"
"ENST00000234347","1023","823.991","0.000000","0.000000","0"
"ENST00000327726","1214","1014.991","1.325084","43.703116","9998"
"ENST00000589119","2772","2572.991","16.036078","1340.736240","-54"
"ENST00000587975","1710","1510.991","43.932041","2157.000000","9998"
"ENST00000234371","1617","1417.991","1.779645","82.000000","9993"
"ENST00000587532","842","642.998","21.614391","451.606050","9998"
"ENST00000263620","5983","5783.991","2.407034","452.393950","9998"
"ENST00000251289","1548","1348.991","24.494951","1073.723610","9984"
"ENST00000587001","1462","1262.991","28.891025","1185.687064","9991"
"ENST00000590354","659","460.001","8.535891","127.589326","9991"
"ENST00000356663","2687","2487.991","35.042902","2833.060142","9948"
"ENST00000562075","623","424.003","24.127959","332.427515","9969"
"ENST00000263097","2462","2262.991","72.320408","5318.027946","9940"
"ENST00000433129","6585","6385.991","5.546769","1151.000000","-19"
"ENST00000590214","4191","3991.991","45.906472","5954.844385","9960"
"ENST00000586746","799","599.998","136.075564","2653.000000","9998"
"ENST00000588919","803","603.998","441.302613","8661.224635","9971"
"ENST00000438103","4532","4332.991","7.507239","1057.000000","9995"
"ENST00000585851","505","306.007","33.987681","337.955911","9998"
"ENST00000591660","637","438.002","133.004790","1893.000000","9993"
"ENST00000300952","3790","3590.991","6.147565","717.338864","-10"
"ENST00000320936","1328","1128.991","165.051296","6055.029644","-394"
"ENST00000409293","1373","1173.991","35.545010","1355.970582","9998"
"ENST00000469144","727","527.999","7.986811","137.029418","9998"
"ENST00000591806","4057","3857.991","1.449983","181.773672","-34"
"ENST00000415183","2660","2460.991","5.001520","399.962188","9981"
"ENST00000546283","1060","860.991","40.342771","1128.680834","9977"
"ENST00000313408","2818","2618.991","17.034201","1449.648440","9978"
"ENST00000414651","840","640.998","19.860537","413.670727","9988"
"ENST00000591788","395","196.011","2.946279","18.765561","9995"
"ENST00000252288","1045","845.991","6.891397","189.443563","9995"
"ENST00000447102","1327","1127.991","44.192285","1619.790876","9993"
"ENST00000592453","714","515.000","23.806373","398.389198","9997"
"ENST00000336761","2326","2126.991","55.072941","3806.368533","9981"
"ENST00000591999","381","182.011","7.987760","47.242269","9991"
"ENST00000586656","436","237.009","1901.251246","14642.397013","9978"
"ENST00000427685","1410","1210.991","20.609767","811.000000","9934"
"ENST00000402693","2850","2650.991","0.000000","0.000000","-5"
"ENST00000388824","2662","2462.991","0.521604","41.745609","-7"
"ENST00000588960","1880","1680.991","0.292919","16.000000","10000"
"ENST00000590550","2782","2582.991","10.858272","911.361245","9992"
"ENST00000434436","2498","2298.991","18.761900","1401.590069","9990"
"ENST00000592012","2518","2318.991","6.326884","476.755641","9994"
"ENST00000591899","1315","1115.991","30.923589","1121.391974","9993"
"ENST00000589880","504","305.007","10.065893","99.762976","9995"
"ENST00000585671","753","553.999","28.377429","510.845050","9995"
"ENST00000262965","4723","4523.991","139.927088","20569.819471","9847"
"ENST00000526092","2740","2540.991","0.000000","0.000000","-11"
"ENST00000170168","4578","4378.991","7.723545","1099.000000","10000"
"ENST00000250916","2888","2688.991","8.869628","775.000000","10000"
"ENST00000565797","1288","1088.991","3.673772","130.000000","9998"
"ENST00000250974","1630","1430.991","24.000507","1116.000000","9995"
"ENST00000409472","2393","2193.991","11.733560","836.510803","9991"
"ENST00000589385","896","696.998","12.769053","289.199343","9995"
"ENST00000255641","2878","2678.991","4.236110","368.761353","9990"
"ENST00000587825","961","761.998","32.470965","804.000000","9998"
"ENST00000591588","631","432.002","185.020281","2597.241524","9977"
"ENST00000591638","567","368.005","116.239524","1390.000000","9937"
"ENST00000395307","1452","1252.991","5.363026","218.355795","9991"
"ENST00000395301","998","798.997","6.323390","164.173044","9995"
"ENST00000355272","5034","4834.991","23.152288","3637.445920","9973"
"ENST00000356926","4741","4541.991","24.214468","3573.782819","9973"
"ENST00000398665","7436","7236.991","13.372624","3144.717503","9986"
"ENST00000326631","1206","1006.991","79.901323","2614.486485","-37"
"ENST00000586396","543","344.005","47.403859","529.890060","9998"
"ENST00000221494","1946","1746.991","6.220315","353.109940","9996"
"ENST00000602676","1146","946.991","752.085351","23143.008387","9954"
"ENST00000342063","2564","2364.991","0.325315","25.000000","10000"
"ENST00000404279","2130","1930.991","2.406522","151.000000","9998"
"ENST00000252622","529","330.007","144.637947","1551.000000","10000"
"ENST00000215570","1973","1773.991","1.385351","79.857933","9996"
"ENST00000591871","631","432.002","85.276828","1197.082387","9998"
"ENST00000582871","4634","4434.991","36.969428","5327.732666","-2"
"ENST00000587345","765","565.999","32.491953","597.583424","9994"
"ENST00000593043","373","174.012","99.427774","562.203581","9994"
"ENST00000382159","4208","4008.991","4.575138","596.000000","10000"
"ENST00000589166","491","292.007","15.536587","147.419923","9985"
"ENST00000589363","524","325.007","2.698106","28.494308","9987"
"ENST00000455372","2940","2740.991","2.381206","212.085769","9982"
"ENST00000587866","841","641.998","45.155443","942.000000","9995"
"ENST00000587401","702","503.000","1.604801","26.229880","9968"
"ENST00000590970","1104","904.991","50.033700","1471.342254","9948"
"ENST00000591363","639","440.002","39.655610","566.978412","9974"
"ENST00000591265","1148","948.991","0.875578","27.000000","9998"
"ENST00000453329","582","383.005","5.313801","66.132731","9992"
"ENST00000246112","2095","1895.991","3.132478","192.988383","9988"
"ENST00000327141","1608","1408.991","260.961320","11947.890725","9990"
"ENST00000078429","4147","3947.991","2.662527","341.567955","9998"
"ENST00000262958","2133","1933.991","42.756910","2687.000000","10000"
"ENST00000246115","1594","1394.991","24.641939","1117.000000","10000"
"ENST00000246117","4005","3805.991","22.087849","2731.669300","9980"
"ENST00000586919","1221","1021.991","5.691253","189.000000","-13"
"ENST00000587122","703","504.000","2.330486","38.166670","9996"
"ENST00000250937","1757","1557.991","5.236582","265.106101","9991"
"ENST00000592858","1095","895.991","3.631419","105.727228","-9"
"ENST00000441788","5212","5012.991","5.295683","862.632635","9993"
"ENST00000395095","1491","1291.991","4.208151","176.667914","9995"
"ENST00000329493","674","475.001","0.388732","6.000000","10000"
"ENST00000398558","2104","1904.991","16.348604","1012.000000","9977"
"ENST00000417382","561","362.005","9.980687","117.403838","9977"
"ENST00000262949","886","686.998","31.055473","693.267310","9974"
"ENST00000585900","741","541.999","7.729285","136.127266","9995"
